Region,Suburb,Crime,Year,Quarter,Number
Weston Creek,Fisher,Other,2020,Q2,11
Weston Creek,Fisher,Other,2020,Q3,10
Weston Creek,Fisher,Other,2020,Q4,15
Weston Creek,Fisher,Other,2021,Q1,2
Weston Creek,Fisher,Other,2021,Q2,22
Weston Creek,Fisher,Other,2021,Q3,13
Weston Creek,Fisher,Other,2021,Q4,4
Weston Creek,Fisher,Other,2022,Q1,12
Weston Creek,Fisher,Other,2022,Q2,7
Weston Creek,Fisher,Other,2022,Q3,9
Weston Creek,Fisher,Other,2022,Q4,11
Weston Creek,Fisher,Other,2023,Q1,7
Weston Creek,Fisher,Other,2023,Q2,9
Weston Creek,Fisher,Other,2023,Q3,9
Weston Creek,Fisher,Other,2023,Q4,4
Weston Creek,Fisher,Other,2024,Q1,2
Weston Creek,Fisher,Other,2024,Q2,6
Weston Creek,Fisher,Other,2024,Q3,7
Weston Creek,Fisher,Other,2024,Q4,6
Weston Creek,Fisher,Other,2025,Q1,7
Weston Creek,Fisher,Other,2025,Q2,7
Weston Creek,Holder,Other,2014,Q1,3
Weston Creek,Holder,Other,2014,Q2,3
Weston Creek,Holder,Other,2014,Q3,4
Weston Creek,Holder,Other,2014,Q4,5
Weston Creek,Holder,Other,2015,Q1,5
Weston Creek,Holder,Other,2015,Q2,2
Weston Creek,Holder,Other,2015,Q3,4
Weston Creek,Holder,Other,2015,Q4,4
Weston Creek,Holder,Other,2016,Q1,5
Weston Creek,Holder,Other,2016,Q2,5
Weston Creek,Holder,Other,2016,Q3,6
Weston Creek,Holder,Other,2016,Q4,11
Weston Creek,Holder,Other,2017,Q1,16
Weston Creek,Holder,Other,2017,Q2,3
Weston Creek,Holder,Other,2017,Q3,6
Weston Creek,Holder,Other,2017,Q4,7
Weston Creek,Holder,Other,2018,Q1,7
Weston Creek,Holder,Other,2018,Q2,3
Weston Creek,Holder,Other,2018,Q3,7
Weston Creek,Holder,Other,2018,Q4,4
Weston Creek,Holder,Other,2019,Q1,3
Weston Creek,Holder,Other,2019,Q2,5
Weston Creek,Holder,Other,2019,Q3,5
Weston Creek,Holder,Other,2019,Q4,5
Weston Creek,Holder,Other,2020,Q1,8
Weston Creek,Holder,Other,2020,Q2,12
Weston Creek,Holder,Other,2020,Q3,20
Weston Creek,Holder,Other,2020,Q4,8
Weston Creek,Holder,Other,2021,Q1,9
Weston Creek,Holder,Other,2021,Q2,8
Weston Creek,Holder,Other,2021,Q3,6
Weston Creek,Holder,Other,2021,Q4,8
Weston Creek,Holder,Other,2022,Q1,8
Weston Creek,Holder,Other,2022,Q2,2
Weston Creek,Holder,Other,2022,Q3,10
Weston Creek,Holder,Other,2022,Q4,18
Weston Creek,Holder,Other,2023,Q1,14
Weston Creek,Holder,Other,2023,Q2,8
Weston Creek,Holder,Other,2023,Q3,11
Weston Creek,Holder,Other,2023,Q4,4
Weston Creek,Holder,Other,2024,Q1,5
Weston Creek,Holder,Other,2024,Q2,5
Weston Creek,Holder,Other,2024,Q3,10
Weston Creek,Holder,Other,2024,Q4,4
Weston Creek,Holder,Other,2025,Q1,10
Weston Creek,Holder,Other,2025,Q2,1
Weston Creek,Rivett,Other,2014,Q1,11
Weston Creek,Rivett,Other,2014,Q2,13
Weston Creek,Rivett,Other,2014,Q3,7
Weston Creek,Rivett,Other,2014,Q4,8
Weston Creek,Rivett,Other,2015,Q1,9
Weston Creek,Rivett,Other,2015,Q2,11
Weston Creek,Rivett,Other,2015,Q3,8
Weston Creek,Rivett,Other,2015,Q4,19
Weston Creek,Rivett,Other,2016,Q1,10
Weston Creek,Rivett,Other,2016,Q2,1
Weston Creek,Rivett,Other,2016,Q3,18
Weston Creek,Rivett,Other,2016,Q4,13
Weston Creek,Rivett,Other,2017,Q1,23
Weston Creek,Rivett,Other,2017,Q2,8
Weston Creek,Rivett,Other,2017,Q3,20
Weston Creek,Rivett,Other,2017,Q4,13
Weston Creek,Rivett,Other,2018,Q1,1
Weston Creek,Rivett,Other,2018,Q2,13
Weston Creek,Rivett,Other,2018,Q3,14
Weston Creek,Rivett,Other,2018,Q4,8
Weston Creek,Rivett,Other,2019,Q1,10
Weston Creek,Rivett,Other,2019,Q2,19
Weston Creek,Rivett,Other,2019,Q3,10
Weston Creek,Rivett,Other,2019,Q4,21
Weston Creek,Rivett,Other,2020,Q1,19
Weston Creek,Rivett,Other,2020,Q2,18
Weston Creek,Rivett,Other,2020,Q3,15
Weston Creek,Rivett,Other,2020,Q4,5
Weston Creek,Rivett,Other,2021,Q1,1
Weston Creek,Rivett,Other,2021,Q2,9
Weston Creek,Rivett,Other,2021,Q3,7
Weston Creek,Rivett,Other,2021,Q4,4
Weston Creek,Rivett,Other,2022,Q1,6
Weston Creek,Rivett,Other,2022,Q2,7
Weston Creek,Rivett,Other,2022,Q3,5
Weston Creek,Rivett,Other,2022,Q4,6
Weston Creek,Rivett,Other,2023,Q1,3
Weston Creek,Rivett,Other,2023,Q2,5
Weston Creek,Rivett,Other,2023,Q3,9
Weston Creek,Rivett,Other,2023,Q4,5
Weston Creek,Rivett,Other,2024,Q1,3
Weston Creek,Rivett,Other,2024,Q2,6
Weston Creek,Rivett,Other,2024,Q3,6
Weston Creek,Rivett,Other,2024,Q4,4
Weston Creek,Rivett,Other,2025,Q1,7
Weston Creek,Rivett,Other,2025,Q2,14
Weston Creek,Stirling,Other,2014,Q1,2
Weston Creek,Stirling,Other,2014,Q2,5
Weston Creek,Stirling,Other,2014,Q3,5
Weston Creek,Stirling,Other,2014,Q4,7
Weston Creek,Stirling,Other,2015,Q1,6
Weston Creek,Stirling,Other,2015,Q2,3
Weston Creek,Stirling,Other,2015,Q3,11
Weston Creek,Stirling,Other,2015,Q4,1
Weston Creek,Stirling,Other,2016,Q1,5
Weston Creek,Stirling,Other,2016,Q2,7
Weston Creek,Stirling,Other,2016,Q3,6
Weston Creek,Stirling,Other,2016,Q4,3
Weston Creek,Stirling,Other,2017,Q1,9
Weston Creek,Stirling,Other,2017,Q2,7
Weston Creek,Stirling,Other,2017,Q3,8
Weston Creek,Stirling,Other,2017,Q4,7
Weston Creek,Stirling,Other,2018,Q1,8
Weston Creek,Stirling,Other,2018,Q2,7
Weston Creek,Stirling,Other,2018,Q3,7
Weston Creek,Stirling,Other,2018,Q4,5
Weston Creek,Stirling,Other,2019,Q1,7
Weston Creek,Stirling,Other,2019,Q2,5
Weston Creek,Stirling,Other,2019,Q3,5
Weston Creek,Stirling,Other,2019,Q4,9
Weston Creek,Stirling,Other,2020,Q1,1
Weston Creek,Stirling,Other,2020,Q2,14
Weston Creek,Stirling,Other,2020,Q3,7
Weston Creek,Stirling,Other,2020,Q4,13
Weston Creek,Stirling,Other,2021,Q1,4
Weston Creek,Stirling,Other,2021,Q2,12
Weston Creek,Stirling,Other,2021,Q3,5
Weston Creek,Stirling,Other,2021,Q4,14
Weston Creek,Stirling,Other,2022,Q1,3
Weston Creek,Stirling,Other,2022,Q2,14
Weston Creek,Stirling,Other,2022,Q3,6
Weston Creek,Stirling,Other,2022,Q4,10
Weston Creek,Stirling,Other,2023,Q1,7
Weston Creek,Stirling,Other,2023,Q2,4
Weston Creek,Stirling,Other,2023,Q3,4
Weston Creek,Stirling,Other,2023,Q4,6
Weston Creek,Stirling,Other,2024,Q1,3
Weston Creek,Stirling,Other,2024,Q2,5
Weston Creek,Stirling,Other,2024,Q3,10
Weston Creek,Stirling,Other,2024,Q4,3
Weston Creek,Stirling,Other,2025,Q1,6
Weston Creek,Stirling,Other,2025,Q2,41
Weston Creek,Waramanga,Other,2014,Q1,13
Weston Creek,Waramanga,Other,2014,Q2,8
Weston Creek,Waramanga,Other,2014,Q3,9
Weston Creek,Waramanga,Other,2014,Q4,3
Weston Creek,Waramanga,Other,2015,Q1,12
Weston Creek,Waramanga,Other,2015,Q2,19
Weston Creek,Waramanga,Other,2015,Q3,6
Weston Creek,Waramanga,Other,2015,Q4,3
Weston Creek,Waramanga,Other,2016,Q1,4
Weston Creek,Waramanga,Other,2016,Q2,15
Weston Creek,Waramanga,Other,2016,Q3,7
Weston Creek,Waramanga,Other,2016,Q4,10
Weston Creek,Waramanga,Other,2017,Q1,3
Weston Creek,Waramanga,Other,2017,Q2,9
Weston Creek,Waramanga,Other,2017,Q3,22
Weston Creek,Waramanga,Other,2017,Q4,10
Weston Creek,Waramanga,Other,2018,Q1,15
Weston Creek,Waramanga,Other,2018,Q2,4
Weston Creek,Waramanga,Other,2018,Q3,3
Weston Creek,Waramanga,Other,2018,Q4,13
Weston Creek,Waramanga,Other,2019,Q1,7
Weston Creek,Waramanga,Other,2019,Q2,9
Weston Creek,Waramanga,Other,2019,Q3,4
Weston Creek,Waramanga,Other,2019,Q4,11
Weston Creek,Waramanga,Other,2020,Q1,5
Weston Creek,Waramanga,Other,2020,Q2,35
Weston Creek,Waramanga,Other,2020,Q3,9
Weston Creek,Waramanga,Other,2020,Q4,14
Weston Creek,Waramanga,Other,2021,Q1,14
Weston Creek,Waramanga,Other,2021,Q2,13
Weston Creek,Waramanga,Other,2021,Q3,18
Weston Creek,Waramanga,Other,2021,Q4,10
Weston Creek,Waramanga,Other,2022,Q1,7
Weston Creek,Waramanga,Other,2022,Q2,10
Weston Creek,Waramanga,Other,2022,Q3,7
Weston Creek,Waramanga,Other,2022,Q4,4
Weston Creek,Waramanga,Other,2023,Q1,6
Weston Creek,Waramanga,Other,2023,Q2,7
Weston Creek,Waramanga,Other,2023,Q3,46
Weston Creek,Waramanga,Other,2023,Q4,8
Weston Creek,Waramanga,Other,2024,Q1,7
Weston Creek,Waramanga,Other,2024,Q2,3
Weston Creek,Waramanga,Other,2024,Q3,0
Weston Creek,Waramanga,Other,2024,Q4,4
Weston Creek,Waramanga,Other,2025,Q1,12
Weston Creek,Waramanga,Other,2025,Q2,15
Weston Creek,Weston,Other,2014,Q1,41
Weston Creek,Weston,Other,2014,Q2,32
Weston Creek,Weston,Other,2014,Q3,46
Weston Creek,Weston,Other,2014,Q4,33
Weston Creek,Weston,Other,2015,Q1,24
Weston Creek,Weston,Other,2015,Q2,42
Weston Creek,Weston,Other,2015,Q3,32
Weston Creek,Weston,Other,2015,Q4,28
Weston Creek,Weston,Other,2016,Q1,37
Weston Creek,Weston,Other,2016,Q2,29
Weston Creek,Weston,Other,2016,Q3,42
Weston Creek,Weston,Other,2016,Q4,42
Weston Creek,Weston,Other,2017,Q1,25
Weston Creek,Weston,Other,2017,Q2,35
Weston Creek,Weston,Other,2017,Q3,36
Weston Creek,Weston,Other,2017,Q4,53
Weston Creek,Weston,Other,2018,Q1,40
Weston Creek,Weston,Other,2018,Q2,32
Weston Creek,Weston,Other,2018,Q3,40
Weston Creek,Weston,Other,2018,Q4,25
Weston Creek,Weston,Other,2019,Q1,36
Weston Creek,Weston,Other,2019,Q2,27
Weston Creek,Weston,Other,2019,Q3,24
Weston Creek,Weston,Other,2019,Q4,29
Weston Creek,Weston,Other,2020,Q1,40
Weston Creek,Weston,Other,2020,Q2,36
Weston Creek,Weston,Other,2020,Q3,41
Weston Creek,Weston,Other,2020,Q4,42
Weston Creek,Weston,Other,2021,Q1,198
Weston Creek,Weston,Other,2021,Q2,47
Weston Creek,Weston,Other,2021,Q3,29
Weston Creek,Weston,Other,2021,Q4,37
Weston Creek,Weston,Other,2022,Q1,29
Weston Creek,Weston,Other,2022,Q2,38
Weston Creek,Weston,Other,2022,Q3,39
Weston Creek,Weston,Other,2022,Q4,38
Weston Creek,Weston,Other,2023,Q1,40
Weston Creek,Weston,Other,2023,Q2,38
Weston Creek,Weston,Other,2023,Q3,29
Weston Creek,Weston,Other,2023,Q4,26
Weston Creek,Weston,Other,2024,Q1,17
Weston Creek,Weston,Other,2024,Q2,34
Weston Creek,Weston,Other,2024,Q3,30
Weston Creek,Weston,Other,2024,Q4,37
Weston Creek,Weston,Other,2025,Q1,49
Weston Creek,Weston,Other,2025,Q2,35
Woden,Chifley,Other,2014,Q1,12
Woden,Chifley,Other,2014,Q2,14
Woden,Chifley,Other,2014,Q3,9
Woden,Chifley,Other,2014,Q4,3
Woden,Chifley,Other,2015,Q1,7
Woden,Chifley,Other,2015,Q2,13
Woden,Chifley,Other,2015,Q3,12
Woden,Chifley,Other,2015,Q4,9
Woden,Chifley,Other,2016,Q1,7
Woden,Chifley,Other,2016,Q2,31
Woden,Chifley,Other,2016,Q3,9
Woden,Chifley,Other,2016,Q4,14
Woden,Chifley,Other,2017,Q1,20
Woden,Chifley,Other,2017,Q2,3
Woden,Chifley,Other,2017,Q3,12
Woden,Chifley,Other,2017,Q4,8
Woden,Chifley,Other,2018,Q1,14
Woden,Chifley,Other,2018,Q2,29
Woden,Chifley,Other,2018,Q3,12
Woden,Chifley,Other,2018,Q4,11
Woden,Chifley,Other,2019,Q1,9
Woden,Chifley,Other,2019,Q2,11
Woden,Chifley,Other,2019,Q3,3
Woden,Chifley,Other,2019,Q4,11
Woden,Chifley,Other,2020,Q1,12
Woden,Chifley,Other,2020,Q2,13
Woden,Chifley,Other,2020,Q3,8
Woden,Chifley,Other,2020,Q4,5
Woden,Chifley,Other,2021,Q1,5
Woden,Chifley,Other,2021,Q2,15
Woden,Chifley,Other,2021,Q3,12
Woden,Chifley,Other,2021,Q4,10
Woden,Chifley,Other,2022,Q1,9
Woden,Chifley,Other,2022,Q2,10
Woden,Chifley,Other,2022,Q3,5
Woden,Chifley,Other,2022,Q4,7
Woden,Chifley,Other,2023,Q1,7
Woden,Chifley,Other,2023,Q2,3
Woden,Chifley,Other,2023,Q3,15
Woden,Chifley,Other,2023,Q4,8
Woden,Chifley,Other,2024,Q1,4
Woden,Chifley,Other,2024,Q2,7
Woden,Chifley,Other,2024,Q3,4
Woden,Chifley,Other,2024,Q4,15
Woden,Chifley,Other,2025,Q1,5
Woden,Chifley,Other,2025,Q2,6
Woden,Curtin,Other,2014,Q1,15
Woden,Curtin,Other,2014,Q2,29
Woden,Curtin,Other,2014,Q3,18
Woden,Curtin,Other,2014,Q4,24
Woden,Curtin,Other,2015,Q1,20
Woden,Curtin,Other,2015,Q2,13
Woden,Curtin,Other,2015,Q3,15
Woden,Curtin,Other,2015,Q4,14
Woden,Curtin,Other,2016,Q1,3
Woden,Curtin,Other,2016,Q2,18
Woden,Curtin,Other,2016,Q3,18
Woden,Curtin,Other,2016,Q4,11
Woden,Curtin,Other,2017,Q1,27
Woden,Curtin,Other,2017,Q2,22
Woden,Curtin,Other,2017,Q3,23
Woden,Curtin,Other,2017,Q4,32
Woden,Curtin,Other,2018,Q1,14
Woden,Curtin,Other,2018,Q2,16
Woden,Curtin,Other,2018,Q3,13
Woden,Curtin,Other,2018,Q4,21
Woden,Curtin,Other,2019,Q1,15
Woden,Curtin,Other,2019,Q2,23
Woden,Curtin,Other,2019,Q3,19
Woden,Curtin,Other,2019,Q4,24
Woden,Curtin,Other,2020,Q1,22
Woden,Curtin,Other,2020,Q2,31
Woden,Curtin,Other,2020,Q3,15
Woden,Curtin,Other,2020,Q4,15
Woden,Curtin,Other,2021,Q1,19
Woden,Curtin,Other,2021,Q2,29
Woden,Curtin,Other,2021,Q3,6
Woden,Curtin,Other,2021,Q4,23
Woden,Curtin,Other,2022,Q1,20
Woden,Curtin,Other,2022,Q2,17
Woden,Curtin,Other,2022,Q3,28
Woden,Curtin,Other,2022,Q4,14
Woden,Curtin,Other,2023,Q1,13
Woden,Curtin,Other,2023,Q2,7
Woden,Curtin,Other,2023,Q3,15
Woden,Curtin,Other,2023,Q4,6
Woden,Curtin,Other,2024,Q1,13
Woden,Curtin,Other,2024,Q2,10
Woden,Curtin,Other,2024,Q3,15
Woden,Curtin,Other,2024,Q4,17
Woden,Curtin,Other,2025,Q1,11
Woden,Curtin,Other,2025,Q2,22
Woden,Farrer,Other,2014,Q1,6
Woden,Farrer,Other,2014,Q2,12
Woden,Farrer,Other,2014,Q3,9
Woden,Farrer,Other,2014,Q4,7
Woden,Farrer,Other,2015,Q1,5
Woden,Farrer,Other,2015,Q2,7
Woden,Farrer,Other,2015,Q3,4
Woden,Farrer,Other,2015,Q4,26
Woden,Farrer,Other,2016,Q1,6
Woden,Farrer,Other,2016,Q2,3
Woden,Farrer,Other,2016,Q3,7
Woden,Farrer,Other,2016,Q4,3
Woden,Farrer,Other,2017,Q1,4
Woden,Farrer,Other,2017,Q2,4
Woden,Farrer,Other,2017,Q3,14
Woden,Farrer,Other,2017,Q4,22
Woden,Farrer,Other,2018,Q1,15
Woden,Farrer,Other,2018,Q2,9
Woden,Farrer,Other,2018,Q3,5
Woden,Farrer,Other,2018,Q4,5
Woden,Farrer,Other,2019,Q1,6
Woden,Farrer,Other,2019,Q2,7
Woden,Farrer,Other,2019,Q3,1
Woden,Farrer,Other,2019,Q4,9
Woden,Farrer,Other,2020,Q1,12
Woden,Farrer,Other,2020,Q2,8
Woden,Farrer,Other,2020,Q3,8
Woden,Farrer,Other,2020,Q4,2
Woden,Farrer,Other,2021,Q1,5
Woden,Farrer,Other,2021,Q2,7
Woden,Farrer,Other,2021,Q3,5
Woden,Farrer,Other,2021,Q4,8
Woden,Farrer,Other,2022,Q1,3
Woden,Farrer,Other,2022,Q2,3
Woden,Farrer,Other,2022,Q3,11
Woden,Farrer,Other,2022,Q4,7
Woden,Farrer,Other,2023,Q1,1
Woden,Farrer,Other,2023,Q2,6
Woden,Farrer,Other,2023,Q3,2
Woden,Farrer,Other,2023,Q4,10
Woden,Farrer,Other,2024,Q1,3
Woden,Farrer,Other,2024,Q2,4
Woden,Farrer,Other,2024,Q3,5
Woden,Farrer,Other,2024,Q4,5
Woden,Farrer,Other,2025,Q1,2
Woden,Farrer,Other,2025,Q2,5
Woden,Garran,Other,2014,Q1,22
Woden,Garran,Other,2014,Q2,25
Woden,Garran,Other,2014,Q3,19
Woden,Garran,Other,2014,Q4,15
Woden,Garran,Other,2015,Q1,25
Woden,Garran,Other,2015,Q2,17
Woden,Garran,Other,2015,Q3,10
Woden,Garran,Other,2015,Q4,5
Woden,Garran,Other,2016,Q1,8
Woden,Garran,Other,2016,Q2,15
Woden,Garran,Other,2016,Q3,16
Woden,Garran,Other,2016,Q4,27
Woden,Garran,Other,2017,Q1,23
Woden,Garran,Other,2017,Q2,15
Woden,Garran,Other,2017,Q3,16
Woden,Garran,Other,2017,Q4,14
Woden,Garran,Other,2018,Q1,25
Woden,Garran,Other,2018,Q2,17
Woden,Garran,Other,2018,Q3,23
Woden,Garran,Other,2018,Q4,24
Woden,Garran,Other,2019,Q1,17
Woden,Garran,Other,2019,Q2,20
Woden,Garran,Other,2019,Q3,22
Woden,Garran,Other,2019,Q4,23
Woden,Garran,Other,2020,Q1,43
Woden,Garran,Other,2020,Q2,16
Woden,Garran,Other,2020,Q3,15
Woden,Garran,Other,2020,Q4,29
Woden,Garran,Other,2021,Q1,18
Woden,Garran,Other,2021,Q2,18
Woden,Garran,Other,2021,Q3,12
Woden,Garran,Other,2021,Q4,16
Woden,Garran,Other,2022,Q1,15
Woden,Garran,Other,2022,Q2,17
Woden,Garran,Other,2022,Q3,18
Woden,Garran,Other,2022,Q4,18
Woden,Garran,Other,2023,Q1,10
Woden,Garran,Other,2023,Q2,15
Woden,Garran,Other,2023,Q3,32
Woden,Garran,Other,2023,Q4,17
Woden,Garran,Other,2024,Q1,17
Woden,Garran,Other,2024,Q2,13
Woden,Garran,Other,2024,Q3,13
Woden,Garran,Other,2024,Q4,18
Woden,Garran,Other,2025,Q1,12
Woden,Garran,Other,2025,Q2,21
Woden,Hughes,Other,2014,Q1,4
Woden,Hughes,Other,2014,Q2,4
Woden,Hughes,Other,2014,Q3,9
Woden,Hughes,Other,2014,Q4,2
Woden,Hughes,Other,2015,Q1,6
Woden,Hughes,Other,2015,Q2,7
Woden,Hughes,Other,2015,Q3,6
Woden,Hughes,Other,2015,Q4,4
Woden,Hughes,Other,2016,Q1,1
Woden,Hughes,Other,2016,Q2,9
Woden,Hughes,Other,2016,Q3,7
Woden,Hughes,Other,2016,Q4,8
Woden,Hughes,Other,2017,Q1,10
Woden,Hughes,Other,2017,Q2,7
Woden,Hughes,Other,2017,Q3,3
Woden,Hughes,Other,2017,Q4,0
Woden,Hughes,Other,2018,Q1,9
Woden,Hughes,Other,2018,Q2,9
Woden,Hughes,Other,2018,Q3,5
Woden,Hughes,Other,2018,Q4,6
Woden,Hughes,Other,2019,Q1,9
Woden,Hughes,Other,2019,Q2,8
Woden,Hughes,Other,2019,Q3,3
Woden,Hughes,Other,2019,Q4,8
Woden,Hughes,Other,2020,Q1,3
Woden,Hughes,Other,2020,Q2,10
Woden,Hughes,Other,2020,Q3,8
Woden,Hughes,Other,2020,Q4,5
Woden,Hughes,Other,2021,Q1,4
Woden,Hughes,Other,2021,Q2,4
Woden,Hughes,Other,2021,Q3,9
Woden,Hughes,Other,2021,Q4,2
Woden,Hughes,Other,2022,Q1,0
Woden,Hughes,Other,2022,Q2,4
Woden,Hughes,Other,2022,Q3,2
Woden,Hughes,Other,2022,Q4,0
Woden,Hughes,Other,2023,Q1,5
Woden,Hughes,Other,2023,Q2,4
Woden,Hughes,Other,2023,Q3,3
Woden,Hughes,Other,2023,Q4,3
Woden,Hughes,Other,2024,Q1,7
Woden,Hughes,Other,2024,Q2,2
Woden,Hughes,Other,2024,Q3,5
Woden,Hughes,Other,2024,Q4,2
Woden,Hughes,Other,2025,Q1,8
Woden,Hughes,Other,2025,Q2,4
Woden,Isaacs,Other,2014,Q1,7
Woden,Isaacs,Other,2014,Q2,15
Woden,Isaacs,Other,2014,Q3,7
Woden,Isaacs,Other,2014,Q4,4
Woden,Isaacs,Other,2015,Q1,2
Woden,Isaacs,Other,2015,Q2,5
Woden,Isaacs,Other,2015,Q3,7
Woden,Isaacs,Other,2015,Q4,3
Woden,Isaacs,Other,2016,Q1,3
Woden,Isaacs,Other,2016,Q2,4
Woden,Isaacs,Other,2016,Q3,4
Woden,Isaacs,Other,2016,Q4,3
Woden,Isaacs,Other,2017,Q1,10
Woden,Isaacs,Other,2017,Q2,9
Woden,Isaacs,Other,2017,Q3,10
Woden,Isaacs,Other,2017,Q4,10
Woden,Isaacs,Other,2018,Q1,17
Woden,Isaacs,Other,2018,Q2,2
Woden,Isaacs,Other,2018,Q3,9
Woden,Isaacs,Other,2018,Q4,6
Woden,Isaacs,Other,2019,Q1,0
Woden,Isaacs,Other,2019,Q2,2
Woden,Isaacs,Other,2019,Q3,6
Woden,Isaacs,Other,2019,Q4,3
Woden,Isaacs,Other,2020,Q1,2
Woden,Isaacs,Other,2020,Q2,2
Woden,Isaacs,Other,2020,Q3,4
Woden,Isaacs,Other,2020,Q4,1
Woden,Isaacs,Other,2021,Q1,1
Woden,Isaacs,Other,2021,Q2,7
Woden,Isaacs,Other,2021,Q3,7
Woden,Isaacs,Other,2021,Q4,9
Woden,Isaacs,Other,2022,Q1,2
Woden,Isaacs,Other,2022,Q2,9
Woden,Isaacs,Other,2022,Q3,2
Woden,Isaacs,Other,2022,Q4,6
Woden,Isaacs,Other,2023,Q1,3
Woden,Isaacs,Other,2023,Q2,6
Woden,Isaacs,Other,2023,Q3,5
Woden,Isaacs,Other,2023,Q4,2
Woden,Isaacs,Other,2024,Q1,1
Woden,Isaacs,Other,2024,Q2,2
Woden,Isaacs,Other,2024,Q3,0
Woden,Isaacs,Other,2024,Q4,3
Woden,Isaacs,Other,2025,Q1,1
Woden,Isaacs,Other,2025,Q2,13
Woden,Lyons,Other,2014,Q1,20
Woden,Lyons,Other,2014,Q2,18
Woden,Lyons,Other,2014,Q3,10
Woden,Lyons,Other,2014,Q4,12
Woden,Lyons,Other,2015,Q1,16
Woden,Lyons,Other,2015,Q2,8
Woden,Lyons,Other,2015,Q3,18
Woden,Lyons,Other,2015,Q4,7
Woden,Lyons,Other,2016,Q1,11
Woden,Lyons,Other,2016,Q2,9
Woden,Lyons,Other,2016,Q3,39
Woden,Lyons,Other,2016,Q4,22
Woden,Lyons,Other,2017,Q1,29
Woden,Lyons,Other,2017,Q2,29
Woden,Lyons,Other,2017,Q3,25
Woden,Lyons,Other,2017,Q4,24
Woden,Lyons,Other,2018,Q1,20
Woden,Lyons,Other,2018,Q2,30
Woden,Lyons,Other,2018,Q3,15
Woden,Lyons,Other,2018,Q4,11
Woden,Lyons,Other,2019,Q1,8
Woden,Lyons,Other,2019,Q2,18
Woden,Lyons,Other,2019,Q3,6
Woden,Lyons,Other,2019,Q4,12
Woden,Lyons,Other,2020,Q1,11
Woden,Lyons,Other,2020,Q2,15
Woden,Lyons,Other,2020,Q3,11
Woden,Lyons,Other,2020,Q4,6
Woden,Lyons,Other,2021,Q1,14
Woden,Lyons,Other,2021,Q2,3
Woden,Lyons,Other,2021,Q3,14
Woden,Lyons,Other,2021,Q4,13
Woden,Lyons,Other,2022,Q1,13
Woden,Lyons,Other,2022,Q2,21
Woden,Lyons,Other,2022,Q3,8
Woden,Lyons,Other,2022,Q4,12
Woden,Lyons,Other,2023,Q1,15
Woden,Lyons,Other,2023,Q2,11
Woden,Lyons,Other,2023,Q3,5
Woden,Lyons,Other,2023,Q4,13
Woden,Lyons,Other,2024,Q1,10
Woden,Lyons,Other,2024,Q2,13
Woden,Lyons,Other,2024,Q3,14
Woden,Lyons,Other,2024,Q4,17
Woden,Lyons,Other,2025,Q1,16
Woden,Lyons,Other,2025,Q2,10
Woden,Mawson,Other,2014,Q1,11
Woden,Mawson,Other,2014,Q2,20
Woden,Mawson,Other,2014,Q3,25
Woden,Mawson,Other,2014,Q4,12
Woden,Mawson,Other,2015,Q1,26
Woden,Mawson,Other,2015,Q2,22
Woden,Mawson,Other,2015,Q3,14
Woden,Mawson,Other,2015,Q4,48
Woden,Mawson,Other,2016,Q1,10
Woden,Mawson,Other,2016,Q2,22
Woden,Mawson,Other,2016,Q3,27
Woden,Mawson,Other,2016,Q4,34
Woden,Mawson,Other,2017,Q1,20
Woden,Mawson,Other,2017,Q2,14
Woden,Mawson,Other,2017,Q3,20
Woden,Mawson,Other,2017,Q4,9
Woden,Mawson,Other,2018,Q1,20
Woden,Mawson,Other,2018,Q2,31
Woden,Mawson,Other,2018,Q3,30
Woden,Mawson,Other,2018,Q4,17
Woden,Mawson,Other,2019,Q1,24
Woden,Mawson,Other,2019,Q2,24
Woden,Mawson,Other,2019,Q3,12
Woden,Mawson,Other,2019,Q4,11
Woden,Mawson,Other,2020,Q1,22
Woden,Mawson,Other,2020,Q2,19
Woden,Mawson,Other,2020,Q3,19
Woden,Mawson,Other,2020,Q4,11
Woden,Mawson,Other,2021,Q1,44
Woden,Mawson,Other,2021,Q2,12
Woden,Mawson,Other,2021,Q3,12
Woden,Mawson,Other,2021,Q4,18
Woden,Mawson,Other,2022,Q1,20
Woden,Mawson,Other,2022,Q2,21
Woden,Mawson,Other,2022,Q3,13
Woden,Mawson,Other,2022,Q4,13
Woden,Mawson,Other,2023,Q1,22
Woden,Mawson,Other,2023,Q2,11
Woden,Mawson,Other,2023,Q3,8
Woden,Mawson,Other,2023,Q4,10
Woden,Mawson,Other,2024,Q1,17
Woden,Mawson,Other,2024,Q2,16
Woden,Mawson,Other,2024,Q3,12
Woden,Mawson,Other,2024,Q4,14
Woden,Mawson,Other,2025,Q1,19
Woden,Mawson,Other,2025,Q2,21
Woden,O'Malley,Other,2014,Q1,4
Woden,O'Malley,Other,2014,Q2,4
Woden,O'Malley,Other,2014,Q3,2
Woden,O'Malley,Other,2014,Q4,4
Woden,O'Malley,Other,2015,Q1,2
Woden,O'Malley,Other,2015,Q2,2
Woden,O'Malley,Other,2015,Q3,1
Woden,O'Malley,Other,2015,Q4,3
Woden,O'Malley,Other,2016,Q1,11
Woden,O'Malley,Other,2016,Q2,1
Woden,O'Malley,Other,2016,Q3,4
Woden,O'Malley,Other,2016,Q4,1
